VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PickupCell,DropoffCell
1,1/12/15 0:00,1/12/15 0:06,1,1.2,-73.973,40.678,1,N,-73.98583221,40.66553879,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,36:77,35:81
2,1/12/15 0:00,1/12/15 0:07,3,1.78,-73.975,40.76,1,N,-73.99196625,40.74343872,1,7.5,0.5,0.5,1.5,0.0,0.3,10.3,26:64,25:69
2,1/12/15 0:00,1/12/15 0:06,2,0.66,-73.96,40.703,1,N,-73.9580307,40.694561,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,35:72,36:73
1,1/12/15 0:00,1/12/15 0:25,2,11.8,-73.777,40.645,1,N,-73.88451385,40.75596237,2,35.5,0.5,0.5,0.0,0.0,0.3,36.8,72:59:00,41:54:00
1,1/12/15 0:00,1/12/15 0:23,1,6.7,0.0,0.0,1,N,0.0,0.0,2,22.5,0.5,0.5,0.0,0.0,0.3,23.8,,
2,1/12/15 0:00,1/12/15 0:11,1,3.14,-73.99,40.761,1,N,-73.95307922,40.77603149,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,24:66,28:59:00
2,1/12/15 0:00,1/12/15 0:04,1,0.89,-73.921,40.765,1,N,-73.92156219,40.75725174,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,34:57:00,35:59:00
2,1/12/15 0:00,1/12/15 0:17,1,10.44,-73.864,40.77,1,N,-73.96413422,40.75623322,2,29.5,0.5,0.5,0.0,5.54,0.3,36.34,43:50:00,28:64
1,1/12/15 0:00,1/12/15 0:24,2,6.5,-73.99,40.759,1,N,-73.98020935,40.6765976,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95,24:66,35:78
2,1/12/15 0:00,1/12/15 0:05,1,0.99,-73.997,40.727,1,N,-73.9848175,40.73225021,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,26:72,28:70
2,1/12/15 0:00,1/12/15 0:11,2,3.21,-73.985,40.747,1,N,-73.94843292,40.77058029,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,26:68,29:60
2,1/12/15 0:00,1/12/15 0:15,1,4.68,-73.965,40.756,1,N,-73.91470337,40.78222656,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,28:64,33:54:00
1,1/12/15 0:00,1/12/15 0:09,1,2.4,-73.994,40.752,1,N,-73.98421478,40.77983856,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,24:68,0.959722222
1,1/12/15 0:00,1/12/15 0:18,1,9.9,-73.873,40.774,1,N,-73.95481873,40.67189789,1,29.0,0.5,0.5,6.05,0.0,0.3,36.35,41:50:00,40:76
2,1/12/15 0:00,1/12/15 0:25,1,6.92,-73.994,40.752,1,N,-73.94405365,40.83701706,1,23.5,0.5,0.5,4.96,0.0,0.3,29.76,24:68,22:48
2,1/12/15 0:00,1/12/15 0:07,2,2.09,-73.995,40.764,1,N,-73.99664307,40.74279404,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0.9625,25:70
1,1/12/15 0:00,1/12/15 0:10,1,1.6,0.0,0.0,1,N,0.0,0.0,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,,
1,1/12/15 0:00,1/12/15 0:03,1,0.6,-73.98,40.727,1,N,-73.98783112,40.72386551,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,29:70,28:72
1,1/12/15 0:00,1/12/15 0:02,1,0.9,-73.969,40.767,1,N,-73.95980072,40.77940369,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,26:62,26:59:00
1,1/12/15 0:00,1/12/15 0:02,1,0.4,-73.97,40.759,1,N,-73.97442627,40.75250626,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,27:64,27:66
1,1/12/15 0:00,1/12/15 0:04,1,0.8,-73.975,40.751,1,N,-73.98905182,40.75690079,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,27:66,24:67
1,1/12/15 0:00,1/12/15 0:05,1,1.3,-73.99,40.739,1,N,-73.99781036,40.7242012,1,6.5,0.5,0.5,0.89,0.0,0.3,8.69,26:70,27:73
1,1/12/15 0:00,1/12/15 0:18,1,4.6,-74.012,40.707,1,N,-73.97692108,40.67253494,1,17.0,0.5,0.5,4.55,0.0,0.3,22.85,26:77,36:79
2,1/12/15 0:00,1/12/15 0:41,5,17.7,-73.796,40.645,2,N,-74.00257874,40.73490906,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,69:62,25:72
1,1/12/15 0:00,1/12/15 0:13,1,2.9,-73.994,40.751,1,N,-73.96679688,40.7890892,1,12.0,0.5,0.5,3.99,0.0,0.3,17.29,24:68,24:59:00
2,1/12/15 0:00,1/12/15 0:21,6,10.28,-73.873,40.774,1,N,-74.00608826,40.72713852,1,30.5,0.5,0.5,3.05,0.0,0.3,34.85,41:50:00,25:73
2,1/12/15 0:00,1/12/15 0:12,1,3.59,-73.76,40.721,1,N,-73.7478714,40.72782135,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,65:45:00,66:43:00
2,1/12/15 0:00,1/12/15 0:12,5,2.57,-74.012,40.704,1,N,-73.98803711,40.73279953,1,11.0,0.5,0.5,1.23,0.0,0.3,13.53,27:78,27:70
2,1/12/15 0:00,1/12/15 0:28,1,20.48,-73.782,40.644,2,N,-73.9887085,40.74464798,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,71:60,26:68
1,1/12/15 0:00,1/12/15 0:25,1,5.3,-73.99,40.75,1,N,-73.91760254,40.75824738,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,25:68,35:58:00
2,1/12/15 0:00,1/12/15 0:08,1,2.76,-74.012,40.708,1,N,-73.99449158,40.74067307,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,26:77,25:70
1,1/12/15 0:00,1/12/15 0:05,4,0.9,-73.995,40.75,1,N,-73.98620605,40.75912476,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,24:68,24:66
2,1/12/15 0:00,1/12/15 0:10,6,2.63,-73.982,40.758,1,N,-73.98117065,40.73072052,1,10.5,0.5,0.5,1.5,0.0,0.3,13.3,25:66,28:70
1,1/12/15 0:00,1/12/15 0:14,2,2.3,-73.972,40.757,1,N,-73.98342133,40.74995422,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,27:64,26:67
1,1/12/15 0:00,1/12/15 0:05,1,2.9,-73.992,40.764,1,N,-73.97222137,40.79647446,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3,1.004166667,22:58
1,1/12/15 0:00,1/12/15 0:04,1,0.7,-73.979,40.778,1,N,-73.97414398,40.78327179,1,5.0,0.5,0.5,0.7,0.0,0.3,7.0,1.001388889,1.000694444
2,1/12/15 0:00,1/12/15 0:16,3,5.07,-73.989,40.741,1,N,-73.94656372,40.72240829,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,26:69,35:67
2,1/12/15 0:00,1/12/15 0:17,2,3.93,-73.993,40.731,1,N,-73.94257355,40.71175766,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,27:71,37:68
2,1/12/15 0:00,1/12/15 0:19,1,4.44,-73.982,40.768,1,N,-73.99157715,40.72460175,1,16.5,0.5,0.5,2.0,0.0,0.3,19.8,24:64,28:72
1,1/12/15 0:00,1/12/15 0:17,1,3.9,-74.005,40.72,1,N,-73.95863342,40.69080734,1,15.0,0.5,0.5,4.05,0.0,0.3,20.35,26:74,37:74
1,1/12/15 0:00,1/12/15 0:21,1,11.2,-73.873,40.774,1,N,-73.98908997,40.75667953,1,32.0,0.5,0.5,7.0,5.54,0.3,45.84,41:50:00,24:67
1,1/12/15 0:00,1/12/15 0:14,1,3.9,-73.987,40.739,1,N,-73.94934845,40.78104782,1,14.0,0.5,0.5,1.5,0.0,0.3,16.8,27:69,28:58:00
1,1/12/15 0:00,1/12/15 0:07,1,2.7,-73.984,40.722,1,N,-73.97787476,40.74628448,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,29:72,27:67
1,1/12/15 0:00,1/12/15 0:04,1,0.6,-73.971,40.756,1,N,-73.9739151,40.76134491,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,27:65,26:64
1,1/12/15 0:00,1/12/15 0:10,1,2.6,-73.973,40.76,1,N,-74.00122833,40.73397064,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,26:64,25:72
1,1/12/15 0:00,1/12/15 0:10,1,2.3,-74.014,40.704,1,N,-74.00613403,40.72708893,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5,26:78,25:73
1,1/12/15 0:00,1/12/15 0:09,1,1.6,-73.974,40.764,1,N,-73.95671844,40.77230453,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,26:64,27:60
2,1/12/15 0:00,1/12/15 0:17,1,9.82,-73.875,40.774,1,N,-73.98558807,40.72729492,1,28.0,0.5,0.5,4.0,0.0,0.3,33.3,40:50:00,28:71
2,1/12/15 0:00,1/12/15 0:16,5,4.1,-73.975,40.753,1,N,-74.00688171,40.70512009,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96,27:65,27:77
2,1/12/15 0:00,1/12/15 0:24,1,13.21,-73.873,40.774,1,N,-73.89386749,40.64340591,2,37.0,0.5,0.5,0.0,0.0,0.3,38.3,41:50:00,53:74
2,1/12/15 0:00,1/12/15 0:34,1,20.68,-73.789,40.647,2,N,-73.97955322,40.78873825,1,52.0,0.0,0.5,13.0,5.54,0.3,71.34,69:61,0.958333333
2,1/12/15 0:00,1/12/15 0:23,1,10.89,-73.874,40.774,1,N,-73.99559021,40.68738937,1,33.0,0.5,0.5,6.86,0.0,0.3,41.16,41:50:00,31:79
2,1/12/15 0:00,1/12/15 0:02,2,0.75,-73.96,40.771,1,N,-73.96759796,40.76780701,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8,27:61,26:62
1,1/12/15 0:00,1/12/15 0:21,2,10.9,-73.863,40.77,1,N,-73.97293091,40.7566452,2,31.5,0.5,0.5,0.0,5.54,0.3,38.34,43:50:00,27:65
1,1/12/15 0:00,1/12/15 0:09,2,1.9,-73.983,40.765,1,N,-73.97312927,40.74808502,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,24:65,28:66
2,1/12/15 0:00,1/12/15 0:15,1,9.29,-73.875,40.774,1,N,-73.96388245,40.76367569,1,26.5,0.5,0.5,3.0,5.54,0.3,36.34,41:50:00,27:62
1,1/12/15 0:00,1/12/15 0:09,1,3.9,-73.863,40.77,1,N,-73.92099762,40.76462936,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,43:50:00,34:57:00
2,1/12/15 0:00,1/12/15 0:20,1,7.71,-73.995,40.725,1,N,-73.88868713,40.75140381,1,25.0,0.5,0.5,7.89,0.0,0.3,34.19,27:72,41:56:00
2,1/12/15 0:00,1/12/15 0:10,5,2.84,-73.971,40.693,1,N,-73.95781708,40.71775055,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,35:75,34:69
2,1/12/15 0:00,1/12/15 0:14,1,5.86,-73.874,40.774,1,N,-73.85415649,40.72068024,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,41:50:00,50:56:00
2,1/12/15 0:00,1/12/15 0:21,2,11.03,-73.875,40.774,1,N,-73.98072052,40.75691986,2,31.5,0.5,0.5,0.0,5.54,0.3,38.34,41:50:00,25:66
2,1/12/15 0:00,1/12/15 0:06,6,1.23,-73.976,40.787,1,N,-73.95749664,40.78032303,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,1,26:59:00
2,1/12/15 0:00,1/12/15 0:07,1,2.53,-73.974,40.75,1,N,-73.94844055,40.77475357,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,27:66,29:59:00
2,1/12/15 0:00,1/12/15 0:07,5,1.07,-73.985,40.754,1,N,-73.998909,40.75360107,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,25:67,1.005555556
2,1/12/15 0:00,1/12/15 0:06,2,1.41,-74.007,40.727,1,N,-74.01151276,40.71488953,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,25:74,25:76
2,1/12/15 0:00,1/12/15 0:26,6,16.34,-73.863,40.77,1,N,-73.962677,40.66022873,1,45.0,0.5,0.5,9.26,0.0,0.3,55.56,43:50:00,40:79
2,1/12/15 0:00,1/12/15 0:16,3,8.69,-73.863,40.77,1,N,-73.97635651,40.74942017,2,25.0,0.5,0.5,0.0,5.54,0.3,31.84,43:50:00,27:66
1,1/12/15 0:00,1/12/15 0:06,2,1.0,-73.99,40.737,1,N,-74.00493622,40.7432785,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8,26:70,1.007638889
1,1/12/15 0:00,1/12/15 0:17,1,8.6,-73.983,40.756,1,N,-73.93760681,40.8433342,1,25.5,0.5,0.5,5.35,0.0,0.3,32.15,25:66,22:47
1,1/12/15 0:00,1/12/15 0:05,1,0.4,-73.999,40.732,1,N,-74.00376892,40.73638916,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,25:72,24:72
1,1/12/15 0:00,1/12/15 0:21,1,8.2,-74.002,40.728,1,N,-74.00788879,40.64735794,1,26.0,0.5,0.5,6.8,0.0,0.3,34.1,25:73,34:86
1,1/12/15 0:00,1/12/15 0:06,2,1.5,-73.99,40.738,1,N,-73.9823761,40.75556946,1,7.0,0.5,0.5,2.05,0.0,0.3,10.35,26:70,25:66
1,1/12/15 0:00,1/12/15 0:29,1,18.6,-73.782,40.645,2,N,-73.99617767,40.71957779,1,52.0,0.0,0.5,8.0,0.0,0.3,60.8,71:60,27:73
1,1/12/15 0:00,1/12/15 0:03,1,0.4,-73.991,40.733,1,N,-73.98764801,40.73552322,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,27:71,27:70
1,1/12/15 0:00,1/12/15 0:14,4,4.5,-73.982,40.733,1,N,-73.94813538,40.789711,1,15.0,0.5,0.5,3.0,0.0,0.3,19.3,28:70,27:56:00
1,1/12/15 0:00,1/12/15 0:04,1,0.8,0.0,0.0,1,N,0.0,0.0,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,,
2,1/12/15 0:00,1/12/15 0:07,2,1.24,-73.995,40.753,1,N,-73.97924042,40.7428894,1,7.0,0.5,0.5,2.0,0.0,0.3,10.3,24:68,27:68
2,1/12/15 0:00,1/12/15 0:05,1,0.75,-73.988,40.739,1,N,-73.97545624,40.73308945,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,26:69,29:69
1,1/12/15 0:00,1/12/15 0:24,1,6.3,-74.006,40.733,1,N,-73.95597076,40.66536331,1,22.5,0.5,0.5,1.5,0.0,0.3,25.3,24:72,40:77
2,1/12/15 0:00,1/12/15 0:11,1,1.51,-73.972,40.757,1,N,-73.99488831,40.76026154,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,27:64,1.004861111
1,1/12/15 0:00,1/12/15 0:32,4,7.4,-74.003,40.734,1,N,-73.92024994,40.74129868,1,26.0,0.5,0.5,5.45,0.0,0.3,32.75,25:72,37:61
2,1/12/15 0:00,1/12/15 0:08,1,1.95,-73.99,40.735,1,N,-73.98217773,40.7580719,1,8.5,0.5,0.5,2.94,0.0,0.3,12.74,27:70,25:66
2,1/12/15 0:00,1/12/15 0:20,1,13.7,-73.777,40.646,1,N,-73.76889801,40.76585388,2,37.0,0.5,0.5,0.0,0.0,0.3,38.3,71:59:00,59:39:00
1,1/12/15 0:00,1/12/15 0:12,1,3.5,-73.962,40.759,1,N,-73.96936798,40.79455948,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,28:63,23:58
1,1/12/15 0:00,1/12/15 0:25,1,11.9,-73.863,40.77,1,N,-74.00337982,40.73420334,1,35.0,0.5,0.5,7.25,0.0,0.3,43.55,43:50:00,24:72
2,1/12/15 0:00,1/12/15 0:15,2,3.86,-73.984,40.771,1,N,-73.95642853,40.74734879,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96,1.002777778,30:64
1,1/12/15 0:00,1/12/15 0:00,1,0.0,-73.909,40.779,3,Y,-73.90940857,40.77862167,3,2.5,0.5,0.5,0.0,0.0,0.3,3.8,34:54:00,34:54:00
2,1/12/15 0:00,1/12/15 0:20,4,10.72,-73.873,40.774,1,N,-73.98245239,40.76203537,2,30.0,0.5,0.5,0.0,5.54,0.3,36.84,41:50:00,25:65
2,1/12/15 0:00,1/12/15 0:21,1,5.45,-73.99,40.734,1,N,-73.95296478,40.8008728,1,19.0,0.5,0.5,3.0,0.0,0.3,23.3,27:70,25:55:00
1,1/12/15 0:00,1/12/15 0:19,1,5.5,-73.998,40.741,1,N,-73.92625427,40.7571106,1,18.5,0.5,0.5,3.95,0.0,0.3,23.75,25:70,34:59:00
1,1/12/15 0:00,1/12/15 0:12,1,2.6,-74.004,40.752,1,N,-74.0042038,40.72098541,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,0.964583333,26:74
2,1/12/15 0:00,1/12/15 0:12,1,5.49,-73.942,40.833,1,N,-73.98921967,40.77391815,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,23:49,0.961111111
2,1/12/15 0:00,1/12/15 0:03,2,0.45,-73.989,40.722,1,N,-73.98350525,40.72600937,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,28:72,29:71
2,1/12/15 0:00,1/12/15 0:08,1,1.3,-73.976,40.756,1,N,-73.962883,40.75848007,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,26:65,28:63
1,1/12/15 0:00,1/12/15 0:17,1,7.2,-73.873,40.774,1,N,-73.93131256,40.70380402,1,22.0,0.5,0.5,5.8,0.0,0.3,29.1,41:50:00,40:68
2,1/12/15 0:00,1/12/15 0:33,1,18.29,-74.009,40.714,5,N,-74.16432953,40.87241745,1,70.0,0.0,0.0,14.0,11.75,0.3,96.05,,
2,1/12/15 0:00,1/12/15 0:23,6,13.45,-73.873,40.774,1,N,-74.01727295,40.70697021,1,36.5,0.5,0.5,8.67,5.54,0.3,52.01,41:50:00,25:78
1,1/12/15 0:00,1/12/15 0:10,1,2.0,-73.988,40.744,1,N,-73.98410034,40.76716614,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,26:68,24:64
1,1/12/15 0:00,1/12/15 0:09,1,1.8,-74.0,40.743,1,N,-73.97560883,40.72864532,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,24:70,30:70
2,1/12/15 0:00,1/12/15 0:12,1,1.93,-73.993,40.742,1,N,-74.00745392,40.74111176,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,25:69,1.007638889
2,1/12/15 0:00,1/12/15 0:08,1,2.01,-73.956,40.714,1,N,-73.95498657,40.73477936,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,35:70,32:66
2,1/12/15 0:00,1/12/15 0:02,2,0.32,-73.988,40.765,1,N,-73.99047089,40.76135254,1,3.5,0.5,0.5,1.44,0.0,0.3,6.24,1.003472222,1.004166667
2,1/12/15 0:00,1/12/15 0:42,1,18.54,-73.789,40.645,2,N,-74.00531006,40.74572372,1,52.0,0.0,0.5,7.0,5.54,0.3,65.34,70:61,1.006944444
1,1/12/15 0:00,1/12/15 0:02,1,0.4,-73.983,40.74,1,N,-73.98664856,40.73409653,1,3.5,0.5,0.5,0.95,0.0,0.3,5.75,27:69,27:70
1,1/12/15 0:00,1/12/15 0:11,1,3.4,-73.976,40.756,1,N,-73.96710205,40.79270935,3,11.5,0.5,0.5,0.0,0.0,0.3,12.8,26:65,23:58
1,1/12/15 0:00,1/12/15 0:43,2,17.5,-73.79,40.647,2,N,-73.99649811,40.76101303,1,52.0,0.0,0.5,10.0,5.54,0.3,68.34,69:61,0.963194444
1,1/12/15 0:00,1/12/15 0:04,1,1.1,-73.974,40.677,1,N,-73.95375061,40.67366791,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,36:78,40:76
2,1/12/15 0:00,1/12/15 0:13,6,2.51,-73.943,40.726,1,N,-73.92038727,40.70785522,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,35:66,41:66
2,1/12/15 0:00,1/12/15 0:21,1,9.87,-73.943,40.842,1,N,-74.00508118,40.73186874,1,29.0,0.5,0.5,6.06,0.0,0.3,36.36,22:47,24:72
1,1/12/15 0:00,1/12/15 0:04,1,0.3,-73.981,40.763,1,N,-73.97803497,40.76520157,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,25:65,25:64
2,1/12/15 0:00,1/12/15 0:18,1,6.3,-73.979,40.724,1,N,-73.93714142,40.80190277,1,20.5,0.5,0.5,4.36,0.0,0.3,26.16,30:71,27:53:00
2,1/12/15 0:00,1/12/15 0:15,1,3.39,-73.986,40.753,1,N,-73.97701263,40.78990936,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36,25:67,0.958333333
2,1/12/15 0:00,1/12/15 0:09,1,2.12,-73.984,40.765,1,N,-73.97411346,40.79153061,1,9.0,0.5,0.5,2.58,0.0,0.3,12.88,24:65,22:59
1,1/12/15 0:00,1/12/15 0:11,1,2.3,-73.874,40.776,1,N,-73.98242188,40.76350021,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,40:50:00,24:65
2,1/12/15 0:00,1/12/15 0:03,5,1.17,-73.984,40.77,1,N,-73.99519348,40.75495911,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,1.002777778,1.005555556
2,1/12/15 0:00,1/12/15 0:05,1,0.9,-73.981,40.764,1,N,-73.96974182,40.76521683,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,25:65,26:63
1,1/12/15 0:00,1/12/15 0:05,1,0.4,-73.982,40.757,1,N,-73.98747253,40.75712967,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,25:66,24:66
2,1/12/15 0:00,1/12/15 0:10,1,1.83,-73.988,40.746,1,N,-74.00552368,40.72763062,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,26:68,25:73
2,1/12/15 0:00,1/12/15 0:11,1,1.62,-73.987,40.759,1,N,-73.9788208,40.74488831,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,24:66,27:67
2,1/12/15 0:00,1/12/15 0:27,1,14.06,-73.786,40.646,1,N,-73.91311646,40.75812149,1,39.0,0.5,0.5,6.0,0.0,0.3,46.3,70:60,36:57:00
