VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PickupCell,DropoffCell
1,4/12/15 22:53,4/12/15 23:12,1,1.1,-73.968,40.756,1,N,-73.98683167,40.76504898,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,28:64,1.003472222
2,4/12/15 22:53,4/12/15 23:15,1,2.3,-73.988,40.738,1,N,-73.98262024,40.76305008,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,27:69,24:65
2,4/12/15 22:53,4/12/15 22:59,2,1.34,-74.006,40.731,1,N,-74.00572968,40.71488571,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,24:73,26:75
2,4/12/15 22:53,4/12/15 22:59,2,0.66,-73.99,40.719,1,N,-73.98911285,40.72660828,1,5.5,0.5,0.5,2.04,0.0,0.3,8.84,28:73,28:71
2,4/12/15 22:53,4/12/15 22:58,2,1.25,-73.982,40.774,1,N,-73.97464752,40.79069901,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,1.002083333,22:59
1,4/12/15 22:53,4/12/15 23:04,1,1.4,-73.997,40.742,1,N,-73.98326874,40.73046875,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,25:70,28:70
1,4/12/15 22:53,4/12/15 22:59,1,0.7,-73.981,40.752,1,N,-73.97563171,40.75787735,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,26:66,26:65
1,4/12/15 22:53,4/12/15 23:02,1,0.9,-73.987,40.745,1,N,-73.98321533,40.75655746,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,26:68,25:66
2,4/12/15 22:53,4/12/15 23:02,1,1.57,-73.957,40.777,1,N,-73.97166443,40.7597847,1,8.0,0.5,0.5,2.32,0.0,0.3,11.62,27:59:00,27:64
2,4/12/15 22:53,4/12/15 23:14,3,3.5,-73.984,40.725,1,N,-73.94541931,40.7078743,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,29:71,37:69
2,4/12/15 22:53,4/12/15 23:24,2,6.71,-74.004,40.726,1,N,-73.96239471,40.64702225,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,25:73,41:81
1,4/12/15 22:53,4/12/15 23:11,2,5.2,-74.017,40.708,1,N,-73.98769379,40.77139282,1,18.0,0.5,0.5,3.85,0.0,0.3,23.15,25:78,1.002777778
1,4/12/15 22:53,4/12/15 23:17,2,3.8,-73.99,40.758,1,N,-73.98890686,40.72597122,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,24:66,28:72
2,4/12/15 22:53,4/12/15 23:14,5,2.15,-73.974,40.749,1,N,-73.98623657,40.72241211,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36,28:66,29:72
2,4/12/15 22:53,4/12/15 23:21,5,6.68,-73.996,40.715,1,N,-73.99723816,40.66184616,1,24.0,0.5,0.5,5.06,0.0,0.3,30.36,28:74,34:83
2,4/12/15 22:53,4/12/15 23:03,1,1.5,-74.003,40.739,1,N,-74.00389862,40.72246552,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,24:71,26:74
1,4/12/15 22:53,4/12/15 23:11,1,3.2,-74.011,40.717,1,N,-73.97414398,40.68935776,1,14.0,0.5,0.5,3.05,0.0,0.3,18.35,25:76,34:76
1,4/12/15 22:53,4/12/15 22:59,1,1.0,-73.993,40.753,1,N,-73.97644043,40.74668884,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,24:68,27:67
1,4/12/15 22:53,4/12/15 23:09,1,2.5,-73.978,40.752,1,N,-74.00325012,40.73159027,1,12.0,0.5,0.5,1.08,0.0,0.3,14.38,26:66,25:72
2,4/12/15 22:53,4/12/15 22:57,4,0.57,-73.997,40.737,1,N,-73.99165344,40.74464035,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8,25:71,25:69
2,4/12/15 22:53,4/12/15 23:02,6,5.0,-73.999,40.688,1,N,-73.94184875,40.7211113,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,31:79,36:67
1,4/12/15 22:53,4/12/15 23:08,1,1.9,-74.001,40.742,1,N,-73.99523163,40.72185898,1,10.5,0.5,0.5,1.5,0.0,0.3,13.3,24:70,27:73
1,4/12/15 22:53,4/12/15 23:05,3,2.2,-73.986,40.747,1,N,-73.99641418,40.72182083,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,26:68,27:73
1,4/12/15 22:53,4/12/15 23:19,1,4.8,-73.994,40.735,1,N,-73.97633362,40.7874527,1,18.5,0.5,0.5,5.9,0.0,0.3,25.7,26:71,1
1,4/12/15 22:53,4/12/15 23:11,1,1.9,-74.0,40.737,1,N,-73.99088287,40.71849823,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,25:71,28:73
2,4/12/15 22:53,4/12/15 23:00,1,1.08,-73.972,40.766,1,N,-73.98719788,40.7685585,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,26:63,1.002777778
2,4/12/15 22:53,4/12/15 23:07,1,3.96,-73.985,40.736,1,N,-73.94848633,40.77413177,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96,27:70,29:59:00
2,4/12/15 22:53,4/12/15 23:03,2,1.54,-73.992,40.745,1,N,-73.98712158,40.72928619,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3,25:69,28:71
2,4/12/15 22:53,4/12/15 23:06,1,3.49,-73.989,40.722,1,N,-73.97535706,40.6809082,1,13.5,0.5,0.5,3.7,0.0,0.3,18.5,28:72,35:77
1,4/12/15 22:53,4/12/15 23:15,2,3.2,-73.979,40.762,1,N,-74.00763702,40.7401619,1,16.5,0.5,0.5,3.0,0.0,0.3,20.8,25:65,1.007638889
1,4/12/15 22:53,4/12/15 23:16,1,4.4,-73.969,40.764,1,N,-73.98722076,40.72052383,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,26:63,29:72
2,4/12/15 22:53,4/12/15 23:06,3,2.4,-73.99,40.747,1,N,-74.00428009,40.72212982,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,25:68,26:74
2,4/12/15 22:53,4/12/15 23:05,1,3.22,-73.978,40.783,1,N,-73.93972015,40.79851532,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,1.000694444,27:54:00
2,4/12/15 22:53,4/12/15 23:11,5,1.71,-73.98,40.739,1,N,-73.98940277,40.71809006,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,28:68,29:73
2,4/12/15 22:53,4/12/15 23:00,1,1.95,-73.974,40.764,1,N,-73.95475769,40.78385925,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,26:64,26:58:00
1,4/12/15 22:53,4/12/15 23:00,2,1.2,-73.99,40.756,1,N,-73.98937988,40.76950073,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,24:67,1.003472222
1,4/12/15 22:53,4/12/15 22:57,1,0.6,-73.959,40.781,1,N,-73.94850159,40.77987671,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,26:59:00,28:58:00
1,4/12/15 22:53,4/12/15 23:29,1,6.7,-73.958,40.714,1,N,-73.95722198,40.77251816,1,28.0,0.5,0.5,5.85,0.0,0.3,35.15,34:70,27:60
2,4/12/15 22:53,4/12/15 23:05,2,0.74,-73.987,40.729,1,N,-73.99391937,40.72254562,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,28:71,27:73
2,4/12/15 22:53,4/12/15 22:58,2,0.82,-73.968,40.754,1,N,-73.97613525,40.74579239,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,28:65,27:67
2,4/12/15 22:53,4/12/15 23:12,1,3.93,-73.954,40.767,1,N,-73.91593933,40.75751114,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,29:61,36:58:00
2,4/12/15 22:53,4/12/15 23:42,1,43.4,-73.79,40.647,1,N,-73.09889221,40.76340485,1,111.0,0.5,0.5,22.46,0.0,0.3,134.76,69:61,
2,4/12/15 22:53,4/12/15 23:07,5,1.65,-73.983,40.722,1,N,-73.99781036,40.73683548,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,29:71,25:71
1,4/12/15 22:53,4/12/15 23:02,2,0.8,-73.994,40.742,1,N,-73.99839783,40.75015259,1,7.0,0.5,0.5,5.0,0.0,0.3,13.3,25:70,1.00625
1,4/12/15 22:53,4/12/15 23:00,1,1.5,-73.972,40.762,1,N,-73.97686768,40.77751923,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,26:64,24:62
2,4/12/15 22:53,4/12/15 23:16,2,6.15,-74.005,40.741,1,N,-73.94850159,40.78815079,1,22.0,0.5,0.5,2.0,0.0,0.3,25.3,1.007638889,27:57:00
2,4/12/15 22:53,4/12/15 23:19,2,4.36,-73.99,40.716,1,N,-73.99704742,40.75619888,1,19.0,0.5,0.5,2.0,0.0,0.3,22.3,29:73,1.005555556
2,4/12/15 22:53,4/12/15 22:59,1,1.61,-73.966,40.682,1,N,-73.983078,40.69646835,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,37:76,32:76
2,4/12/15 22:53,4/12/15 23:19,5,3.7,-74.004,40.733,1,N,-73.97460175,40.74221039,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76,25:72,28:67
2,4/12/15 22:53,4/12/15 23:16,1,1.89,-73.978,40.763,1,N,-73.98744202,40.75046158,1,14.0,0.5,0.5,1.0,0.0,0.3,16.3,25:64,25:67
1,4/12/15 22:53,4/12/15 23:01,1,1.3,-73.996,40.724,1,N,-74.00480652,40.73825073,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,27:73,24:71
1,4/12/15 22:53,4/12/15 23:04,1,1.5,-74.01,40.735,1,N,-73.9890213,40.73060608,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,1.009027778,27:71
1,4/12/15 22:53,4/12/15 23:09,1,2.9,-73.965,40.806,1,N,-73.95292664,40.77607346,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15,22:56,28:59:00
2,4/12/15 22:53,4/12/15 23:01,1,0.98,-74.005,40.719,1,N,-74.00952911,40.71035385,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,26:75,26:76
2,4/12/15 22:53,4/12/15 23:13,1,9.94,-73.863,40.769,1,N,-73.96179199,40.76763153,1,29.0,0.5,0.5,7.17,5.54,0.3,43.01,43:50:00,27:62
1,4/12/15 22:53,4/12/15 23:10,1,2.9,-73.988,40.75,1,N,-73.95626831,40.76881027,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55,25:67,28:61
1,4/12/15 22:53,4/12/15 23:02,4,1.5,-73.981,40.75,1,N,-73.99117279,40.7350235,1,8.0,0.5,0.5,2.0,0.0,0.3,11.3,26:67,26:70
1,4/12/15 22:53,4/12/15 23:05,3,0.7,-73.983,40.762,1,N,-73.97183228,40.75628662,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,24:65,27:65
1,4/12/15 22:53,4/12/15 23:00,1,0.7,-73.985,40.732,1,N,-73.99715424,40.73688507,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,28:70,25:71
1,4/12/15 22:53,4/12/15 23:05,1,1.4,-73.844,40.723,1,N,-73.85637665,40.7367363,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95,51:55:00,48:54:00
1,4/12/15 22:53,4/12/15 23:24,1,17.2,-73.982,40.692,1,N,-73.90558624,40.88682556,1,47.0,0.5,0.5,12.05,0.0,0.3,60.35,33:76,22:36
1,4/12/15 22:53,4/12/15 23:06,4,2.9,-74.0,40.743,1,N,-73.98201752,40.77814484,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,24:70,1.001388889
1,4/12/15 22:53,4/12/15 23:31,2,4.3,-73.993,40.714,1,N,-73.96401978,40.75623703,1,24.5,0.5,0.5,6.45,0.0,0.3,32.25,29:74,28:64
2,4/12/15 22:53,4/12/15 23:00,1,1.82,-74.004,40.707,1,N,-73.99343109,40.70256042,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,28:76,30:76
2,4/12/15 22:53,4/12/15 23:04,1,1.51,-73.975,40.76,1,N,-73.98027802,40.7443161,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,26:64,27:68
2,4/12/15 22:53,4/12/15 23:17,1,3.06,-73.983,40.731,1,N,-73.98064423,40.76434326,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,28:70,25:64
2,4/12/15 22:53,4/12/15 23:05,1,2.44,-74.004,40.738,1,N,-74.01674652,40.70958328,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,24:71,25:77
1,4/12/15 22:53,4/12/15 23:07,1,1.1,-73.984,40.761,1,N,-73.9998703,40.7615509,1,10.0,0.5,0.5,2.0,0.0,0.3,13.3,24:65,0.963194444
1,4/12/15 22:53,4/12/15 22:57,1,0.9,-73.988,40.744,1,N,-73.99614716,40.73246002,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,26:68,26:71
1,4/12/15 22:53,4/12/15 23:04,2,1.3,-73.99,40.76,1,N,-73.97814941,40.74895477,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,24:66,27:67
1,4/12/15 22:53,4/12/15 23:13,1,3.3,-73.995,40.76,1,N,-73.98435974,40.72913742,1,14.5,0.5,0.5,3.15,0.0,0.3,18.95,1.004861111,28:70
2,4/12/15 22:53,4/12/15 23:14,5,2.32,-73.981,40.75,1,N,-73.99427032,40.72251892,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,26:67,27:73
2,4/12/15 22:53,4/12/15 23:02,1,1.24,-73.991,40.74,1,N,-73.97794342,40.75146103,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,26:70,27:66
2,4/12/15 22:53,4/12/15 22:59,1,0.38,-73.98,40.761,1,N,-73.97901917,40.76464844,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,25:65,25:64
2,4/12/15 22:53,4/12/15 23:14,1,4.47,-73.993,40.749,1,N,-73.94683838,40.72704697,1,17.0,0.5,0.5,4.77,5.54,0.3,28.61,24:68,34:66
2,4/12/15 22:53,4/12/15 22:59,1,1.39,-74.003,40.749,1,N,-73.99299622,40.73740005,1,6.0,0.5,0.5,0.0,0.0,0.3,7.3,1.006944444,26:70
2,4/12/15 22:53,4/12/15 23:01,1,1.6,-74.003,40.732,1,N,-73.98548126,40.74451065,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,25:72,26:68
2,4/12/15 22:53,4/12/15 22:56,1,0.52,-73.975,40.793,1,N,-73.97048187,40.7990799,1,4.0,0.5,0.5,1.0,0.0,0.3,6.3,22:59,22:58
2,4/12/15 22:53,4/12/15 23:05,2,1.96,-73.974,40.743,1,N,-73.99943542,40.73846817,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,28:67,25:71
2,4/12/15 22:53,4/12/15 23:11,6,3.97,-73.978,40.749,1,N,-73.95037842,40.78375626,1,16.5,0.5,0.5,2.0,0.0,0.3,19.8,27:66,27:58:00
1,4/12/15 22:53,4/12/15 23:10,2,7.3,-73.985,40.749,1,N,-73.87239838,40.725914,2,22.0,0.5,0.5,0.0,5.54,0.3,28.84,26:67,47:58:00
2,4/12/15 22:53,4/12/15 23:06,5,1.91,-74.006,40.74,1,N,-73.98223877,40.74756622,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,1.007638889,26:67
2,4/12/15 22:53,4/12/15 23:01,3,0.67,-73.999,40.717,1,N,-73.98999023,40.71894836,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,27:74,28:73
2,4/12/15 22:53,4/12/15 23:05,5,2.57,-73.981,40.748,1,N,-74.00327301,40.72404861,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,27:67,26:74
2,4/12/15 22:53,4/12/15 22:57,1,0.62,-73.98,40.748,1,N,-73.98838043,40.74599838,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,26:67,25:68
2,4/12/15 22:53,4/12/15 22:57,2,0.31,-73.983,40.746,1,N,-73.97805023,40.74595261,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,26:68,27:67
1,4/12/15 22:53,4/12/15 22:58,1,0.6,-73.991,40.745,1,N,-73.98874664,40.74850464,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,25:69,25:68
1,4/12/15 22:53,4/12/15 23:06,1,1.9,-74.002,40.73,1,N,-74.00338745,40.75066757,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,25:72,1.00625
1,4/12/15 22:53,4/12/15 23:07,2,5.5,-73.964,40.757,1,N,-74.01164246,40.70164871,1,18.0,0.5,0.5,1.0,0.0,0.3,20.3,28:64,27:78
1,4/12/15 22:53,4/12/15 23:07,1,3.0,-73.974,40.764,1,N,-73.95613098,40.74173355,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55,26:64,31:65
2,4/12/15 22:53,4/12/15 23:04,2,1.0,-73.984,40.757,1,N,-73.99684906,40.75368118,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25,25:66,1.005555556
2,4/12/15 22:53,4/12/15 23:35,1,20.06,-73.789,40.642,2,N,-74.00891113,40.70884323,1,52.0,0.0,0.5,5.08,0.0,0.3,57.88,70:61,27:77
2,4/12/15 22:53,4/12/15 22:58,3,0.69,-73.983,40.742,1,N,-73.98860931,40.73413086,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,27:68,27:70
2,4/12/15 22:53,4/12/15 22:58,1,0.6,-73.984,40.744,1,N,-73.99092102,40.73978043,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,26:68,26:70
2,4/12/15 22:53,4/12/15 23:10,1,2.5,-73.981,40.747,1,N,-73.98954773,40.71885681,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,26:67,29:73
1,4/12/15 22:53,4/12/15 22:55,1,0.3,-73.956,40.772,1,N,-73.960495,40.76965332,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,28:60,27:61
1,4/12/15 22:53,4/12/15 23:03,1,3.0,-74.006,40.748,1,N,-74.01560211,40.70845413,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35,0.965277778,26:78
1,4/12/15 22:53,4/12/15 23:16,1,11.6,-73.864,40.77,1,N,-73.88941193,40.66907883,1,34.0,0.5,0.5,7.05,0.0,0.3,42.35,43:50:00,51:69
2,4/12/15 22:53,4/12/15 22:57,1,0.81,-74.004,40.753,1,N,-73.99913788,40.74552917,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8,0.964583333,24:70
2,4/12/15 22:53,4/12/15 23:04,2,0.69,-73.985,40.764,1,N,-73.99108124,40.76050949,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,24:65,1.004166667
2,4/12/15 22:53,4/12/15 23:06,1,2.07,-73.995,40.751,1,N,-73.98867798,40.77405167,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,24:68,0.961111111
2,4/12/15 22:53,4/12/15 23:04,1,1.51,-73.992,40.726,1,N,-74.00212097,40.73965836,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,27:72,24:71
1,4/12/15 22:53,4/12/15 23:04,2,2.7,-73.988,40.772,1,N,-73.95443726,40.77886581,1,11.0,0.5,0.5,3.65,0.0,0.3,15.95,0.961111111,27:59:00
1,4/12/15 22:53,4/12/15 23:07,2,2.0,-73.972,40.757,1,N,-73.98567963,40.7326622,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,27:64,28:70
1,4/12/15 22:53,4/12/15 23:30,1,16.5,-73.79,40.644,1,N,-73.96283722,40.71578217,1,48.0,0.5,0.5,9.85,0.0,0.3,59.15,70:61,33:70
1,4/12/15 22:53,4/12/15 23:14,3,1.8,-73.972,40.761,1,N,-73.99079132,40.7509346,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,26:64,25:68
2,4/12/15 22:53,4/12/15 23:07,2,2.85,-73.953,40.776,1,N,-73.94863892,40.80369186,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,28:59:00,25:54:00
2,4/12/15 22:53,4/12/15 23:06,2,2.43,-73.978,40.753,1,N,-73.95380402,40.7790451,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,26:66,27:59:00
1,4/12/15 22:53,4/12/15 23:05,3,2.7,-73.978,40.758,1,N,-74.00771332,40.74069595,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,26:65,1.007638889
1,4/12/15 22:53,4/12/15 22:59,1,0.5,-73.981,40.743,1,N,-73.98942566,40.74657822,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,27:68,25:68
1,4/12/15 22:53,4/12/15 23:00,1,0.6,-74.002,40.728,1,N,-73.99996185,40.72562027,1,6.0,0.5,0.5,2.15,0.0,0.3,9.45,25:73,26:73
1,4/12/15 22:53,4/12/15 23:02,1,1.2,-73.978,40.748,1,N,-73.99445343,40.7456665,1,7.5,0.5,0.5,2.2,0.0,0.3,11.0,27:67,25:69
2,4/12/15 22:53,4/12/15 23:25,2,5.08,-73.953,40.787,1,N,-74.00252533,40.73426056,1,23.0,0.5,0.5,2.0,0.0,0.3,26.3,26:57:00,25:72
2,4/12/15 22:53,4/12/15 23:07,1,5.23,-73.969,40.759,1,N,-73.93651581,40.81236649,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96,27:64,26:51:00
2,4/12/15 22:53,4/12/15 23:11,3,3.83,-73.945,40.775,1,N,-73.99146271,40.75143051,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,29:58:00,24:68
2,4/12/15 22:53,4/12/15 23:04,1,1.82,-73.972,40.782,1,N,-73.98972321,40.76226044,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,24:60,1.004166667
2,4/12/15 22:53,4/12/15 23:09,1,2.31,-73.999,40.75,1,N,-73.97984314,40.73095322,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,1.00625,29:70
2,4/12/15 22:53,4/12/15 23:07,1,3.88,-73.977,40.756,1,N,-73.9649353,40.79508591,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36,26:65,23:58
1,4/12/15 22:53,4/12/15 22:57,1,0.8,-73.977,40.781,1,N,-73.97113037,40.7859993,1,4.5,0.5,0.5,0.0,0.0,0.3,5.8,1.000694444,24:60
1,4/12/15 22:53,4/12/15 23:18,2,4.8,-74.004,40.734,1,N,-73.99774933,40.67859268,1,19.5,0.5,0.5,4.15,0.0,0.3,24.95,24:72,32:80
2,4/12/15 22:53,4/12/15 23:05,1,2.24,-73.975,40.751,1,N,-73.95594788,40.74459839,1,10.5,0.5,0.5,2.6,5.54,0.3,19.94,27:66,31:65
2,4/12/15 22:53,4/12/15 23:02,2,1.21,-73.979,40.772,1,N,-73.98587036,40.76277542,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,24:63,24:65
2,4/12/15 22:53,4/12/15 22:59,1,0.73,-73.991,40.723,1,N,-73.99288177,40.71442795,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,28:72,29:74
1,4/12/15 22:53,4/12/15 22:59,1,0.8,-73.958,40.769,1,N,-73.96649933,40.75986099,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,28:61,27:63
1,4/12/15 22:53,4/12/15 23:20,1,5.9,-73.988,40.744,1,N,-73.96497345,40.80651855,1,23.0,0.5,0.5,4.85,0.0,0.3,29.15,26:68,22:56
2,4/12/15 22:53,4/12/15 23:07,5,2.08,-73.983,40.747,1,N,-73.96086884,40.76406097,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,26:67,28:62
2,4/12/15 22:53,4/12/15 23:03,1,1.25,-73.99,40.73,1,N,-73.98010254,40.74311066,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3,27:71,27:68
2,4/12/15 22:53,4/12/15 23:07,1,2.52,-73.962,40.768,1,N,-73.98659515,40.7400589,1,11.5,0.5,0.5,1.0,0.0,0.3,13.8,27:62,26:69
2,4/12/15 22:53,4/12/15 23:07,1,2.83,-73.971,40.797,1,N,-73.9887085,40.76364517,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,22:58,1.003472222
1,4/12/15 22:53,4/12/15 23:22,2,3.7,-73.995,40.759,1,N,-73.99518585,40.71779251,1,19.0,0.5,0.5,0.0,0.0,0.3,20.3,1.004861111,28:74
2,4/12/15 22:53,4/12/15 22:58,2,1.27,-73.97,40.762,1,N,-73.95598602,40.77278137,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,27:63,28:60
2,4/12/15 22:53,4/12/15 23:06,1,0.8,-73.985,40.733,1,N,-73.98956299,40.72304535,1,9.0,0.5,0.5,2.58,0.0,0.3,12.88,28:70,28:72
1,4/12/15 22:53,4/12/15 23:05,1,1.6,-73.994,40.751,1,N,-73.97986603,40.73923492,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95,24:68,28:68
1,4/12/15 22:53,4/12/15 23:04,2,1.6,-73.985,40.742,1,N,-73.9744873,40.7533226,1,9.0,0.5,0.5,2.55,0.0,0.3,12.85,26:69,27:65
1,4/12/15 22:53,4/12/15 23:04,3,1.1,-73.986,40.731,1,N,-73.98426819,40.74277115,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,28:70,27:68
2,4/12/15 22:53,4/12/15 23:34,5,6.53,-73.982,40.768,1,N,-73.97639465,40.76550293,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,24:64,25:64
2,4/12/15 22:53,4/12/15 23:11,1,1.5,-73.989,40.758,1,N,-73.97366333,40.75706863,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,24:66,27:65
2,4/12/15 22:53,4/12/15 23:17,1,3.11,-73.985,40.737,1,N,-73.9954834,40.76704407,1,16.0,0.5,0.5,0.0,0.0,0.3,17.3,27:69,0.9625
1,4/12/15 22:53,4/12/15 23:04,4,4.3,-73.979,40.74,1,N,-74.01265717,40.70175552,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,28:68,27:78
2,4/12/15 22:53,4/12/15 23:04,1,2.47,-73.947,40.748,1,N,-73.93166351,40.77417755,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,32:63,31:57:00
2,4/12/15 22:53,4/12/15 23:00,1,0.59,-73.993,40.73,1,N,-73.99324799,40.72266769,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,27:71,27:73
2,4/12/15 22:53,4/12/15 22:57,1,0.61,-73.965,40.76,1,N,-73.9585495,40.76229858,1,4.5,0.5,0.5,0.75,0.0,0.3,6.55,28:63,28:62
2,4/12/15 22:53,4/12/15 23:26,1,16.07,-73.782,40.645,2,N,-73.9925766,40.75592422,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,71:60,24:67
2,4/12/15 22:53,4/12/15 23:06,1,1.94,0.0,0.0,1,N,0.0,0.0,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,,
2,4/12/15 22:53,4/12/15 23:11,4,2.34,-73.959,40.768,1,N,-73.98291016,40.7448616,1,13.0,0.5,0.5,3.58,0.0,0.3,17.88,28:61,27:68
2,4/12/15 22:53,4/12/15 23:06,1,1.31,-73.978,40.758,1,N,-73.99237823,40.75495148,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,26:65,24:67
2,4/12/15 22:53,4/12/15 23:15,1,3.59,-73.99,40.73,1,N,-73.99432373,40.76618958,1,16.0,0.5,0.5,2.23,0.0,0.3,19.53,27:71,0.9625
2,4/12/15 22:53,4/12/15 23:01,1,2.05,-73.99,40.767,1,N,-73.97097015,40.79333878,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,1.003472222,23:59
1,4/12/15 22:53,4/12/15 23:14,2,4.6,-74.008,40.739,1,N,-73.98251343,40.68684769,1,17.5,0.5,0.5,3.75,0.0,0.3,22.55,1.008333333,33:77
