VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PickupCell,DropoffCell
2,4/12/15 21:38,4/12/15 21:58,2,4.28,-74.01,40.711,1,N,-73.98871613,40.75852585,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,26:76,24:66
2,4/12/15 21:38,4/12/15 21:49,1,1.29,-73.973,40.749,1,N,-73.9887085,40.74523163,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,28:66,26:68
1,4/12/15 21:38,4/12/15 22:01,2,2.2,-74.008,40.741,1,N,-73.99124146,40.71934509,1,14.5,0.5,0.5,3.15,0.0,0.3,18.95,1.007638889,28:73
1,4/12/15 21:38,4/12/15 21:51,1,1.0,-73.963,40.761,1,N,-73.97763824,40.7575264,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,28:63,26:65
1,4/12/15 21:38,4/12/15 21:45,1,1.1,-73.992,40.749,1,N,-73.99815369,40.73611832,1,6.5,0.5,0.5,1.2,0.0,0.3,9.0,25:68,25:71
1,4/12/15 21:38,4/12/15 21:46,4,1.4,-73.997,40.714,1,N,-74.00548553,40.72759628,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,28:74,25:73
2,4/12/15 21:38,4/12/15 21:51,5,1.92,-73.991,40.745,1,N,-73.99082184,40.76605606,1,10.5,0.5,0.5,1.0,0.0,0.3,12.8,25:69,1.003472222
2,4/12/15 21:38,4/12/15 21:45,6,1.11,-73.984,40.771,1,N,-73.99017334,40.75742722,1,6.5,0.5,0.5,1.17,0.0,0.3,8.97,1.002777778,24:67
2,4/12/15 21:38,4/12/15 21:48,1,1.68,-73.977,40.743,1,N,-73.99668884,40.73319244,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,28:67,26:71
2,4/12/15 21:38,4/12/15 21:47,2,1.02,-74.003,40.75,1,N,-73.99028778,40.75606918,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,1.00625,24:67
2,4/12/15 21:38,4/12/15 21:51,6,1.93,-73.97,40.757,1,N,-73.98806763,40.73788834,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,27:64,27:70
1,4/12/15 21:38,4/12/15 21:52,2,1.8,-73.97,40.759,1,N,-73.98918915,40.74311829,3,10.0,0.5,0.5,0.0,0.0,0.3,11.3,27:64,26:69
1,4/12/15 21:38,4/12/15 21:45,1,0.6,-73.987,40.737,1,N,-73.97944641,40.7413063,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,27:70,27:68
1,4/12/15 21:38,4/12/15 21:45,2,1.2,-73.994,40.747,1,N,-74.00136566,40.73202515,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,25:69,25:72
1,4/12/15 21:38,4/12/15 21:44,1,1.0,-73.978,40.766,1,N,-73.98575592,40.77560043,1,6.5,0.5,0.5,0.85,0.0,0.3,8.65,25:64,0.960416667
1,4/12/15 21:38,4/12/15 21:45,4,0.7,-73.981,40.769,1,N,-73.97848511,40.76653671,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,24:64,25:64
2,4/12/15 21:38,4/12/15 22:08,1,3.52,-73.973,40.764,1,N,-74.00454712,40.72570038,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,26:64,25:73
2,4/12/15 21:38,4/12/15 22:02,5,2.59,-73.977,40.752,1,N,-74.00626373,40.7341156,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76,27:66,24:72
2,4/12/15 21:38,4/12/15 21:44,1,1.28,-73.982,40.778,1,N,-73.99530792,40.76698685,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,1.001388889,0.9625
2,4/12/15 21:38,4/12/15 22:08,1,16.39,-73.79,40.644,1,N,-73.94325256,40.70778656,2,45.5,0.5,0.5,0.0,0.0,0.3,46.8,70:61,37:69
1,4/12/15 21:38,4/12/15 21:43,2,0.7,-73.978,40.749,1,N,-73.98386383,40.75297928,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,27:66,25:67
1,4/12/15 21:38,4/12/15 21:43,1,0.7,-73.98,40.746,1,N,-73.98692322,40.73947906,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,27:67,27:69
1,4/12/15 21:38,4/12/15 22:01,1,2.2,-73.985,40.727,1,N,-73.98374939,40.74976349,1,15.5,0.5,0.5,3.35,0.0,0.3,20.15,28:71,26:67
2,4/12/15 21:38,4/12/15 21:55,2,1.23,-73.992,40.75,1,N,-73.98696136,40.74710464,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,24:68,26:68
2,4/12/15 21:38,4/12/15 22:08,1,3.59,-73.981,40.765,1,N,-73.9969635,40.72517014,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8,24:64,27:73
2,4/12/15 21:38,4/12/15 22:12,2,3.08,-73.987,40.729,1,N,-73.98526764,40.76314926,1,21.0,0.5,0.5,4.46,0.0,0.3,26.76,28:71,24:65
2,4/12/15 21:38,4/12/15 21:50,1,2.82,-73.985,40.742,1,N,-73.95526886,40.74594879,1,12.0,0.5,0.5,2.5,5.54,0.3,21.34,26:68,31:64
2,4/12/15 21:38,4/12/15 21:47,1,1.34,-73.981,40.781,1,N,-73.98285675,40.7615509,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.959722222,25:65
2,4/12/15 21:38,4/12/15 21:42,2,0.95,-73.971,40.795,1,N,-73.96700287,40.8073616,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,22:58,22:56
2,4/12/15 21:38,4/12/15 21:54,1,3.66,-73.981,40.78,1,N,-73.94200897,40.81053543,1,15.0,0.5,0.5,4.0,0.0,0.3,20.3,1.001388889,25:52:00
1,4/12/15 21:38,4/12/15 21:53,1,1.2,-73.986,40.735,1,N,-73.98777771,40.72127914,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,27:70,29:72
1,4/12/15 21:38,4/12/15 21:52,1,1.3,-73.992,40.745,1,N,-73.98823547,40.75957489,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,25:69,24:66
1,4/12/15 21:38,4/12/15 21:57,2,2.5,-74.005,40.719,1,N,-73.98046112,40.73852921,1,13.5,0.5,0.5,2.95,0.0,0.3,17.75,26:75,28:68
1,4/12/15 21:38,4/12/15 21:57,1,2.6,-73.978,40.766,1,N,-73.97964478,40.73738861,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,25:64,28:69
1,4/12/15 21:38,4/12/15 21:42,1,0.5,-74.002,40.738,1,N,-73.99877167,40.74503708,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,24:71,24:70
2,4/12/15 21:38,4/12/15 21:48,5,1.56,-73.991,40.761,1,N,-73.98769379,40.77069855,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,1.004166667,1.002777778
2,4/12/15 21:38,4/12/15 21:40,2,0.4,-73.978,40.757,1,N,-73.97776031,40.75341034,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76,26:65,26:66
2,4/12/15 21:38,4/12/15 21:58,6,2.39,-73.98,40.752,1,N,-73.98925018,40.77500916,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,26:66,0.961111111
2,4/12/15 21:38,4/12/15 21:46,5,0.61,-73.999,40.719,1,N,-73.99227142,40.72409058,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,27:74,27:72
2,4/12/15 21:38,4/12/15 21:53,6,1.41,-73.991,40.745,1,N,-73.99217224,40.75575256,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,25:69,24:67
1,4/12/15 21:38,4/12/15 21:43,1,0.7,-73.994,40.725,1,N,-73.99346924,40.73185349,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,27:72,26:71
2,4/12/15 21:38,4/12/15 21:46,2,1.22,-74.001,40.747,1,N,-74.00090027,40.73250961,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,1.006944444,25:72
2,4/12/15 21:38,4/12/15 22:00,6,3.25,-73.975,40.758,1,N,-74.00572968,40.72587204,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,26:65,25:74
1,4/12/15 21:38,4/12/15 22:07,1,15.2,-73.886,40.773,1,N,-73.96166229,40.64193344,1,43.0,0.5,0.5,8.85,0.0,0.3,53.15,39:52:00,42:82
1,4/12/15 21:38,4/12/15 21:48,1,1.7,-73.954,40.775,1,Y,-73.96987152,40.75254822,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,28:60,28:65
1,4/12/15 21:38,4/12/15 21:52,1,2.1,-74.004,40.707,1,N,-74.00426483,40.7285614,1,11.0,0.5,0.5,3.05,0.0,0.3,15.35,28:76,25:73
1,4/12/15 21:38,4/12/15 21:42,1,1.4,-73.954,40.779,1,N,-73.93826294,40.79386902,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,27:59:00,28:55:00
1,4/12/15 21:38,4/12/15 21:49,1,0.7,-73.997,40.737,1,N,-74.00430298,40.74161148,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,25:71,1.007638889
2,4/12/15 21:38,4/12/15 21:39,3,0.44,-74.006,40.745,1,N,-74.0021286,40.75055695,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76,1.006944444,1.00625
2,4/12/15 21:38,4/12/15 21:56,1,2.4,-73.984,40.761,1,N,-73.99102783,40.73443985,1,13.0,0.5,0.5,4.29,0.0,0.3,18.59,24:65,26:70
2,4/12/15 21:38,4/12/15 21:54,1,1.52,-73.991,40.75,1,N,-73.974823,40.75788116,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,25:68,26:65
1,4/12/15 21:38,4/12/15 21:38,1,0.0,-73.993,40.739,1,N,0.0,0.0,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,
1,4/12/15 21:38,4/12/15 21:39,1,0.4,-73.956,40.774,1,N,-73.95346069,40.77933884,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,27:60,27:59:00
2,4/12/15 21:38,4/12/15 21:48,1,1.25,-73.978,40.753,1,N,-73.97942352,40.74298096,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,26:66,27:68
2,4/12/15 21:38,4/12/15 21:41,5,0.86,-73.971,40.751,1,N,-73.97924805,40.74206161,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,28:65,27:68
2,4/12/15 21:38,4/12/15 21:46,1,0.93,-73.988,40.748,1,N,-73.99284363,40.75786972,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,25:68,1.004861111
1,4/12/15 21:38,4/12/15 21:47,2,1.3,-73.995,40.75,1,N,-73.98078156,40.75979233,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,24:68,25:65
2,4/12/15 21:38,4/12/15 21:55,2,1.85,-73.995,40.745,1,N,-73.98607635,40.72800827,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,25:69,28:71
2,4/12/15 21:38,4/12/15 21:43,1,0.81,-73.999,40.712,1,N,-73.99077606,40.71820068,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,28:75,28:73
2,4/12/15 21:38,4/12/15 21:49,1,1.73,-74.002,40.727,1,N,-74.002388,40.74518967,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,26:73,1.006944444
2,4/12/15 21:38,4/12/15 21:59,1,3.73,-74.001,40.741,1,N,-74.01470947,40.70779037,2,17.5,0.5,0.5,0.0,0.0,0.3,18.8,24:71,26:78
2,4/12/15 21:38,4/12/15 21:41,1,0.0,-74.004,40.748,1,N,-73.9925766,40.74354935,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,1.006944444,25:69
2,4/12/15 21:38,4/12/15 21:47,6,2.53,-73.984,40.739,1,N,-73.98509216,40.71554947,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,27:69,30:73
1,4/12/15 21:38,4/12/15 22:11,2,18.0,-73.79,40.645,2,N,-73.99241638,40.74930191,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,69:61,24:68
1,4/12/15 21:38,4/12/15 22:06,1,18.8,-73.783,40.649,1,N,-73.9888382,40.70251846,1,49.5,0.5,0.5,10.15,0.0,0.3,60.95,70:60,31:75
2,4/12/15 21:38,4/12/15 21:52,1,3.43,-74.001,40.709,1,N,-73.98802948,40.73117828,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76,28:76,27:71
2,4/12/15 21:38,4/12/15 21:52,1,7.7,-74.007,40.705,1,N,-73.94561005,40.77828979,1,23.0,0.5,0.5,4.86,0.0,0.3,29.16,27:77,29:58:00
2,4/12/15 21:38,4/12/15 21:43,5,0.93,-73.95,40.784,1,N,-73.94202423,40.78950119,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,27:58:00,28:56:00
2,4/12/15 21:38,4/12/15 21:51,1,1.1,-73.984,40.738,1,N,-73.98352051,40.73842239,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8,27:69,27:69
1,4/12/15 21:38,4/12/15 22:04,1,5.6,-73.956,40.772,1,N,-73.95211029,40.71260452,1,22.5,0.5,0.5,4.0,0.0,0.3,27.8,28:60,35:69
1,4/12/15 21:38,4/12/15 21:48,1,0.9,-73.991,40.735,1,N,-73.97896576,40.73461914,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,26:70,28:69
1,4/12/15 21:38,4/12/15 21:43,1,0.9,-73.959,40.763,1,N,-73.96576691,40.77198792,1,6.0,0.5,0.5,1.2,0.0,0.3,8.5,28:62,26:61
1,4/12/15 21:38,4/12/15 21:56,1,1.3,-74.001,40.732,1,N,-73.98204803,40.73199463,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,25:72,28:70
2,4/12/15 21:38,4/12/15 21:45,1,2.5,-73.965,40.759,1,N,-73.9282608,40.7439537,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,28:63,35:61
2,4/12/15 21:38,4/12/15 21:46,3,1.87,-73.954,40.764,1,N,-73.94239807,40.78626633,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,29:61,28:56:00
2,4/12/15 21:38,4/12/15 21:46,1,1.16,-73.971,40.759,1,N,-73.98136139,40.74415588,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,27:64,27:68
2,4/12/15 21:38,4/12/15 21:59,5,2.94,-73.99,40.742,1,N,-73.98934937,40.77289963,1,15.0,0.5,0.5,0.0,0.0,0.3,16.3,26:69,0.961111111
1,4/12/15 21:38,4/12/15 21:41,1,0.5,-73.959,40.768,1,N,-73.96366882,40.76147461,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,28:61,28:63
1,4/12/15 21:38,4/12/15 21:42,1,0.7,-73.947,40.775,1,N,-73.95702362,40.77259445,1,5.0,0.5,0.5,1.55,0.0,0.3,7.85,29:59:00,27:60
1,4/12/15 21:38,4/12/15 21:51,2,1.8,-73.989,40.753,1,N,-74.00527954,40.72880173,1,10.0,0.5,0.5,1.5,0.0,0.3,12.8,25:67,25:73
1,4/12/15 21:38,4/12/15 21:51,1,3.2,-73.955,40.765,1,N,-73.94399261,40.80102921,1,12.5,0.5,0.5,1.0,0.0,0.3,14.8,29:61,26:54:00
2,4/12/15 21:38,4/12/15 21:46,1,1.03,-73.988,40.737,1,N,-73.97900391,40.75020218,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,27:70,27:66
2,4/12/15 21:38,4/12/15 22:05,1,2.63,-73.984,40.726,1,N,-73.98551178,40.75233078,1,17.5,0.5,0.5,4.7,0.0,0.3,23.5,29:71,25:67
2,4/12/15 21:38,4/12/15 21:53,1,2.84,-73.99,40.756,1,N,-73.95764923,40.77365875,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,24:67,27:60
2,4/12/15 21:38,4/12/15 21:52,1,1.33,-74.004,40.748,1,N,-73.99703217,40.73751068,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,1.006944444,25:71
1,4/12/15 21:38,4/12/15 22:07,1,2.5,-73.977,40.741,1,N,-73.98739624,40.76528931,1,18.0,0.5,0.5,3.85,0.0,0.3,23.15,28:68,1.003472222
1,4/12/15 21:38,4/12/15 21:50,1,3.1,-73.982,40.733,1,N,-73.9535141,40.77110672,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,28:70,28:60
1,4/12/15 21:38,4/12/15 21:49,2,1.1,-73.994,40.751,1,N,-73.99220276,40.76437759,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,24:68,1.004166667
1,4/12/15 21:38,4/12/15 21:56,1,3.3,-73.991,40.74,1,N,-74.01495361,40.71544647,1,15.0,0.5,0.5,1.0,0.0,0.3,17.3,26:69,25:76
2,4/12/15 21:38,4/12/15 21:40,1,0.42,-73.981,40.779,1,N,-73.97746277,40.78278351,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,1.001388889,1.000694444
2,4/12/15 21:38,4/12/15 21:40,1,0.85,-73.975,40.787,1,N,-73.96704865,40.79827881,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,1,23:57
2,4/12/15 21:38,4/12/15 21:48,5,1.96,-73.99,40.751,1,N,-73.97650146,40.7754097,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,25:68,24:62
2,4/12/15 21:38,4/12/15 21:54,1,0.48,-73.977,40.765,1,N,-73.97603607,40.75894928,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,25:64,26:65
1,4/12/15 21:38,4/12/15 21:44,1,1.8,-73.978,40.783,1,N,-73.95511627,40.78754807,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,1.000694444,26:58:00
1,4/12/15 21:38,4/12/15 22:07,1,4.7,-73.987,40.736,1,N,-73.95680237,40.74532318,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95,27:70,31:65
2,4/12/15 21:38,4/12/15 21:48,1,1.6,-73.978,40.731,1,N,-73.97886658,40.74518585,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,29:69,27:67
2,4/12/15 21:38,4/12/15 21:55,1,2.08,-73.988,40.748,1,N,-73.98257446,40.72746658,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,25:68,29:71
2,4/12/15 21:38,4/12/15 21:47,1,1.74,-73.975,40.758,1,N,-73.95591736,40.77293015,1,9.0,0.5,0.5,2.58,0.0,0.3,12.88,26:65,28:60
2,4/12/15 21:38,4/12/15 22:05,2,5.29,-73.974,40.751,1,N,-73.96318817,40.72032547,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,27:66,33:69
1,4/12/15 21:38,4/12/15 22:03,1,5.1,-73.996,40.744,1,N,-73.94316864,40.75574875,1,20.5,0.5,0.5,3.0,0.0,0.3,24.8,25:69,32:61
1,4/12/15 21:38,4/12/15 21:45,2,1.9,-73.976,40.745,1,N,-73.97862244,40.72436523,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3,28:67,30:71
1,4/12/15 21:38,4/12/15 21:40,1,0.3,-73.966,40.762,1,N,-73.96337891,40.76581192,1,3.5,0.5,0.5,1.0,0.0,0.3,5.8,27:63,27:62
1,4/12/15 21:38,4/12/15 21:54,1,4.7,-73.976,40.749,1,N,-74.00668335,40.70401001,1,17.0,0.5,0.5,5.45,0.0,0.3,23.75,27:66,28:77
1,4/12/15 21:38,4/12/15 21:47,1,2.3,-74.006,40.738,1,N,-74.01660919,40.70881653,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,24:72,25:78
2,4/12/15 21:38,4/12/15 21:40,1,0.37,-73.979,40.763,1,N,-73.97834015,40.76667023,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,25:64,25:64
2,4/12/15 21:38,4/12/15 21:49,2,2.18,-74.008,40.74,1,N,-73.98712921,40.75067902,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,1.008333333,25:67
1,4/12/15 21:38,4/12/15 21:57,1,2.7,-73.981,40.768,1,N,-73.98929596,40.74097824,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36,24:64,26:69
1,4/12/15 21:38,4/12/15 22:07,1,6.8,-73.944,40.776,1,N,-73.88049316,40.74950409,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56,29:58:00,42:55:00
1,4/12/15 21:38,4/12/15 21:45,1,1.0,-73.982,40.768,1,N,-73.99143982,40.75994492,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,24:64,1.004166667
2,4/12/15 21:38,4/12/15 21:46,1,0.26,-73.986,40.747,1,N,-73.98825836,40.74902725,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12,26:68,25:68
2,4/12/15 21:38,4/12/15 21:42,1,1.0,-73.969,40.754,1,N,-73.97811127,40.74171066,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,28:65,28:68
2,4/12/15 21:38,4/12/15 21:40,1,0.45,-74.014,40.714,1,N,-74.00956726,40.71559906,1,3.5,0.5,0.5,1.2,0.0,0.3,6.0,25:76,26:76
2,4/12/15 21:38,4/12/15 21:47,1,1.22,-73.991,40.73,1,N,-74.00912476,40.72989655,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,27:71,24:73
1,4/12/15 21:38,4/12/15 22:00,2,2.5,-73.984,40.774,1,N,-73.9855957,40.74559784,1,14.5,0.5,0.5,3.15,0.0,0.3,18.95,1.002083333,26:68
2,4/12/15 21:38,4/12/15 21:54,5,1.59,-73.989,40.735,1,N,-73.98230743,40.72241974,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3,27:70,29:71
2,4/12/15 21:38,4/12/15 21:47,2,0.74,-73.993,40.719,1,N,-73.99056244,40.72865677,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,28:73,27:71
2,4/12/15 21:38,4/12/15 22:03,5,2.89,-73.99,40.729,1,N,-73.99584961,40.75891876,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,27:71,1.004861111
2,4/12/15 21:38,4/12/15 21:57,5,1.39,-73.989,40.74,1,N,-73.98047638,40.72709656,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,26:69,29:70
2,4/12/15 21:38,4/12/15 21:56,1,2.45,-73.999,40.734,1,N,-73.97353363,40.75553131,1,13.0,0.5,0.5,0.0,0.0,0.3,14.3,25:72,27:65
1,4/12/15 21:38,4/12/15 21:50,1,3.6,-73.95,40.784,1,N,-73.96118927,40.81505203,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15,27:57:00,22:54
1,4/12/15 21:38,4/12/15 21:52,2,2.7,-73.968,40.802,1,N,-73.95572662,40.77662659,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,22:57,27:59:00
1,4/12/15 21:38,4/12/15 21:56,1,4.9,-73.885,40.773,1,N,-73.95152283,40.75953293,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,39:52:00,30:62
1,4/12/15 21:38,4/12/15 21:43,2,0.7,-73.972,40.761,1,N,-73.96121216,40.76182556,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,26:64,28:62
1,4/12/15 21:38,4/12/15 21:45,1,0.5,-74.0,40.739,1,N,-73.99131012,40.73514557,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,24:71,26:70
2,4/12/15 21:38,4/12/15 21:45,1,0.44,-73.991,40.764,1,N,-73.98355103,40.76135635,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,1.004166667,24:65
2,4/12/15 21:38,4/12/15 21:42,1,0.91,-74.014,40.714,1,N,-74.0136795,40.70230103,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,25:76,27:78
