VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PickupCell,DropoffCell
1,4/12/15 20:22,4/12/15 20:37,1,1.6,-73.973,40.749,1,N,-73.98516846,40.72901917,1,10.5,0.5,0.5,1.0,0.0,0.3,12.8,28:66,28:71
2,4/12/15 20:22,4/12/15 20:34,1,2.13,-73.945,40.779,1,N,-73.94806671,40.80144882,1,10.0,0.5,0.5,0.0,0.0,0.3,11.3,29:58:00,25:55:00
2,4/12/15 20:22,4/12/15 20:35,2,2.07,-73.984,40.744,1,N,-73.99938202,40.76060104,1,10.5,0.5,0.5,1.0,0.0,0.3,12.8,26:68,0.963194444
1,4/12/15 20:22,4/12/15 20:32,4,2.7,-73.987,40.76,1,N,-74.00452423,40.72987747,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55,24:66,25:73
2,4/12/15 20:22,4/12/15 20:30,3,0.91,-73.981,40.753,1,N,-73.99134064,40.74908066,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,26:66,25:68
2,4/12/15 20:22,4/12/15 20:44,2,3.73,-73.989,40.748,1,N,-73.97119904,40.79449081,1,16.5,0.5,0.5,4.45,0.0,0.3,22.25,25:68,23:58
2,4/12/15 20:22,4/12/15 20:52,1,9.01,-73.931,40.794,1,N,-73.93146515,40.79416656,2,30.0,0.5,0.5,0.0,5.54,0.3,36.84,29:54:00,29:54:00
2,4/12/15 20:22,4/12/15 20:33,2,1.97,-74.004,40.729,1,N,-74.00456238,40.70806122,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,25:73,27:76
2,4/12/15 20:22,4/12/15 20:38,1,2.3,-73.994,40.751,1,N,-73.96324921,40.75590897,1,12.0,0.5,0.5,2.0,0.0,0.3,15.3,24:68,28:64
2,4/12/15 20:22,4/12/15 20:45,1,2.42,-73.984,40.721,1,N,-73.99079895,40.74443436,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,29:72,25:69
2,4/12/15 20:22,4/12/15 20:27,5,0.5,-73.999,40.754,1,N,-73.99504089,40.76015472,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,1.005555556,1.004861111
1,4/12/15 20:22,4/12/15 20:40,1,4.2,-74.006,40.717,1,N,-73.98291779,40.67324829,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,26:75,35:79
2,4/12/15 20:22,4/12/15 20:29,5,1.04,-73.985,40.746,1,N,-73.9936676,40.73426056,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,26:68,26:71
2,4/12/15 20:22,4/12/15 20:46,1,1.75,-73.99,40.756,1,N,-74.00054169,40.74372864,1,9.0,0.5,0.5,2.58,0.0,0.3,12.88,24:67,24:70
2,4/12/15 20:22,4/12/15 20:41,1,1.6,-73.984,40.729,1,N,-73.98219299,40.71412659,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,28:70,30:73
2,4/12/15 20:22,4/12/15 20:34,1,1.43,-73.995,40.75,1,N,-73.97502899,40.7492981,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,24:68,27:66
2,4/12/15 20:22,4/12/15 20:29,1,1.54,-73.962,40.779,1,N,-73.98127747,40.77856064,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,26:60,1.001388889
2,4/12/15 20:22,4/12/15 20:26,1,0.65,-73.952,40.784,1,N,-73.95149231,40.79111099,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,27:58:00,26:57:00
2,4/12/15 20:22,4/12/15 20:37,1,1.77,-73.98,40.76,1,N,-73.9829483,40.74209595,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,25:65,27:68
1,4/12/15 20:22,4/12/15 20:48,1,5.0,-73.991,40.75,1,N,-73.95531464,40.74596786,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,25:68,31:64
2,4/12/15 20:22,4/12/15 20:45,1,6.59,-73.999,40.728,1,N,-73.96606445,40.79485321,1,23.5,0.5,0.5,7.44,0.0,0.3,32.24,26:72,23:58
2,4/12/15 20:22,4/12/15 20:36,5,1.91,-73.967,40.798,1,N,-73.9424057,40.7976265,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,23:57,27:54:00
2,4/12/15 20:22,4/12/15 20:29,2,1.26,-73.975,40.788,1,N,-73.95603943,40.77965546,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,1,27:59:00
2,4/12/15 20:22,4/12/15 20:37,6,1.81,-73.978,40.751,1,N,-73.98723602,40.72952652,1,10.5,0.5,0.5,2.95,0.0,0.3,14.75,27:66,28:71
2,4/12/15 20:22,4/12/15 20:45,5,6.19,-73.975,40.742,1,N,-73.90330505,40.77084732,1,22.0,0.5,0.5,5.0,0.0,0.3,28.3,28:67,36:54:00
2,4/12/15 20:22,4/12/15 20:34,1,0.79,-74.002,40.726,1,N,-73.9903717,40.72331619,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,26:73,28:72
2,4/12/15 20:22,4/12/15 20:48,2,4.54,-74.014,40.714,1,N,-73.98091125,40.75650024,1,20.5,0.5,0.5,3.0,0.0,0.3,24.8,25:76,25:66
2,4/12/15 20:22,4/12/15 20:53,6,3.19,-73.969,40.757,1,N,-74.00702667,40.7357254,1,20.0,0.5,0.5,4.26,0.0,0.3,25.56,27:64,24:72
1,4/12/15 20:22,4/12/15 20:29,1,0.8,-73.979,40.741,1,N,-73.98651886,40.73019791,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,28:68,28:71
1,4/12/15 20:22,4/12/15 20:30,1,0.9,-74.0,40.733,1,N,-73.99163818,40.74441147,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,25:72,25:69
1,4/12/15 20:22,4/12/15 20:40,2,3.3,-73.997,40.717,1,N,-73.99456024,40.68522263,1,14.5,0.5,0.5,3.0,0.0,0.3,18.8,28:74,32:79
2,4/12/15 20:22,4/12/15 20:54,3,3.83,-73.988,40.75,1,N,-73.98802948,40.74969864,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8,25:68,25:68
2,4/12/15 20:22,4/12/15 20:29,5,0.83,-73.982,40.769,1,N,-73.97829437,40.75906754,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,24:64,26:65
2,4/12/15 20:22,4/12/15 20:33,4,4.91,-74.012,40.704,1,N,-73.97216034,40.74732971,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76,27:78,28:66
1,4/12/15 20:22,4/12/15 20:35,1,1.9,-73.972,40.756,1,N,-73.95618439,40.7717247,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,27:65,28:60
1,4/12/15 20:22,4/12/15 20:26,1,0.5,-74.009,40.721,1,N,-74.00195313,40.7245636,1,4.5,0.5,0.5,0.0,0.0,0.3,5.8,25:75,26:73
1,4/12/15 20:22,4/12/15 20:26,1,0.8,-73.965,40.77,1,N,-73.96285248,40.77814865,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,26:62,26:60
1,4/12/15 20:22,4/12/15 20:40,1,2.2,-73.972,40.75,1,N,-73.97779083,40.72678757,1,12.5,0.5,0.5,1.5,0.0,0.3,15.3,28:66,29:70
2,4/12/15 20:22,4/12/15 20:46,1,2.37,-73.955,40.769,1,N,-73.97904968,40.74951172,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,28:61,27:67
2,4/12/15 20:22,4/12/15 20:36,5,2.7,-73.951,40.778,1,N,-73.97272491,40.74513245,1,11.5,0.5,0.5,1.0,0.0,0.3,13.8,28:59:00,28:67
2,4/12/15 20:22,4/12/15 20:26,1,0.73,-73.968,40.756,1,N,-73.96102905,40.75917053,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,28:64,28:63
2,4/12/15 20:22,4/12/15 20:35,1,1.94,-73.992,40.744,1,N,-73.97209167,40.76246643,1,9.5,0.5,0.5,3.24,0.0,0.3,14.04,25:69,26:64
2,4/12/15 20:22,4/12/15 20:37,5,1.78,-73.982,40.769,1,N,-73.95841217,40.7607193,1,10.5,0.5,0.5,2.95,0.0,0.3,14.75,24:64,29:62
2,4/12/15 20:22,4/12/15 20:40,5,3.47,-73.991,40.745,1,N,-73.95523834,40.77596664,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,25:69,27:59:00
2,4/12/15 20:22,4/12/15 20:36,2,1.3,-73.975,40.75,1,N,-73.98703766,40.76195145,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8,27:66,24:65
2,4/12/15 20:22,4/12/15 20:26,1,0.92,-73.981,40.779,1,N,-73.97344208,40.78982925,1,5.0,0.5,0.5,1.89,0.0,0.3,8.19,1.001388889,23:59
2,4/12/15 20:22,4/12/15 20:30,1,1.06,-73.992,40.744,1,N,-73.99082184,40.75582886,1,7.0,0.5,0.5,2.08,0.0,0.3,10.38,25:69,24:67
2,4/12/15 20:22,4/12/15 20:31,1,2.09,-73.965,40.756,1,N,-73.94566345,40.7819252,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,28:64,28:57:00
2,4/12/15 20:22,4/12/15 20:52,1,11.83,-73.951,40.826,1,N,-73.89562225,40.74745941,1,36.0,0.5,0.5,6.0,5.54,0.3,48.84,22:51,40:57:00
2,4/12/15 20:22,4/12/15 20:48,1,2.64,-73.994,40.752,1,N,-73.98555756,40.72774124,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,24:68,28:71
1,4/12/15 20:22,4/12/15 20:30,1,0.4,-73.993,40.731,1,N,-73.98849487,40.72750473,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,27:71,28:71
1,4/12/15 20:22,4/12/15 20:32,1,1.0,-73.983,40.763,1,N,-73.98291779,40.77694702,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,24:65,1.002083333
2,4/12/15 20:22,4/12/15 20:27,1,0.76,-73.974,40.758,1,N,-73.96294403,40.76040649,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,27:65,28:63
2,4/12/15 20:22,4/12/15 20:34,2,0.97,-73.978,40.746,1,N,-73.9914093,40.74913025,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,27:67,25:68
2,4/12/15 20:22,4/12/15 20:33,4,1.48,-74.002,40.734,1,N,-73.99559021,40.74914551,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,25:72,24:69
1,4/12/15 20:22,4/12/15 20:47,1,4.1,-73.987,40.738,1,N,-73.97566986,40.78040314,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,27:69,1.000694444
1,4/12/15 20:22,4/12/15 20:31,1,1.0,-73.98,40.755,1,N,-73.97385406,40.74734879,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,26:66,28:66
1,4/12/15 20:22,4/12/15 20:29,1,0.6,-73.996,40.764,1,N,-73.99172974,40.75808334,1,6.0,0.5,0.5,2.7,0.0,0.3,10.0,0.9625,24:67
1,4/12/15 20:22,4/12/15 20:26,2,0.5,-73.98,40.739,1,N,-73.98567963,40.73115158,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,28:68,28:70
2,4/12/15 20:22,4/12/15 20:53,2,10.54,-73.871,40.774,1,N,-74.00105286,40.73145676,1,33.5,0.5,0.5,6.96,0.0,0.3,41.76,41:50:00,25:72
2,4/12/15 20:22,4/12/15 20:34,1,5.04,-73.99,40.757,1,N,-73.96084595,40.81756592,1,16.0,0.5,0.5,2.0,0.0,0.3,19.3,24:67,21:53
2,4/12/15 20:22,4/12/15 20:33,6,1.8,-74.008,40.708,1,N,-73.987854,40.721138,1,9.5,0.5,0.5,2.0,0.0,0.3,12.8,27:77,29:72
1,4/12/15 20:22,4/12/15 20:34,1,2.0,-73.996,40.724,1,N,-74.01783752,40.70636749,1,10.0,0.5,0.5,1.5,0.0,0.3,12.8,27:73,25:78
1,4/12/15 20:22,4/12/15 20:32,1,1.5,-73.953,40.776,1,N,-73.97072601,40.78602219,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,28:59:00,24:60
1,4/12/15 20:22,4/12/15 20:29,1,0.9,-73.982,40.75,1,N,-73.99704742,40.75626373,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,26:67,1.005555556
1,4/12/15 20:22,4/12/15 20:36,1,2.3,-74.004,40.749,1,N,-73.98219299,40.77220154,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,1.006944444,1.002083333
1,4/12/15 20:22,4/12/15 20:37,1,2.9,-73.985,40.745,1,N,-73.95535278,40.76568985,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,26:68,28:61
2,4/12/15 20:22,4/12/15 20:31,1,1.67,-73.958,40.78,1,N,-73.98152161,40.78046036,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,26:59:00,1.001388889
2,4/12/15 20:22,4/12/15 20:29,2,0.52,-73.994,40.735,1,N,-74.00045776,40.73991013,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,26:71,24:71
2,4/12/15 20:22,4/12/15 20:37,2,3.81,-73.973,40.785,1,N,-74.00803375,40.74824905,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,1,0.965277778
2,4/12/15 20:22,4/12/15 20:50,1,2.31,-73.968,40.762,1,N,-73.9912262,40.74641037,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,27:63,25:69
1,4/12/15 20:22,4/12/15 20:58,2,6.5,-74.005,40.751,1,N,-73.95137787,40.72555542,1,27.0,1.0,0.5,5.76,0.0,0.3,34.56,0.964583333,34:67
1,4/12/15 20:22,4/12/15 20:31,1,2.7,-73.977,40.788,1,N,-74.00267792,40.76062393,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,0.958333333,0.922222222
1,4/12/15 20:22,4/12/15 21:00,1,8.7,-73.994,40.766,1,N,-73.94038391,40.68028641,2,32.0,0.5,0.5,0.0,0.0,0.3,33.3,0.9625,41:73
2,4/12/15 20:22,4/12/15 20:29,1,0.85,-73.977,40.748,1,N,-73.98531342,40.7384491,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,27:67,27:69
2,4/12/15 20:22,4/12/15 20:28,1,1.8,-73.997,40.764,1,N,-73.99259949,40.74528885,1,7.0,0.5,0.5,2.08,0.0,0.3,10.38,0.9625,25:69
1,4/12/15 20:22,4/12/15 20:30,1,2.0,-73.977,40.788,1,N,-73.95668793,40.77415466,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.958333333,27:60
1,4/12/15 20:22,4/12/15 20:34,2,3.5,-73.984,40.726,1,N,-74.01138306,40.70262146,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,29:71,27:78
1,4/12/15 20:22,4/12/15 20:25,2,0.1,-73.99,40.69,1,N,-73.98752594,40.69112778,1,3.5,0.5,0.5,1.2,0.0,0.3,6.0,32:77,32:77
2,4/12/15 20:22,4/12/15 20:32,5,1.0,-73.989,40.736,1,N,-73.97872925,40.74510193,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,27:70,27:67
2,4/12/15 20:22,4/12/15 20:38,4,2.57,-73.978,40.758,1,N,-73.95493317,40.78085327,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,26:65,27:59:00
2,4/12/15 20:22,4/12/15 20:38,1,3.59,-73.968,40.802,1,N,-73.95468903,40.76716995,1,13.5,0.5,0.5,2.0,0.0,0.3,16.8,22:57,28:61
2,4/12/15 20:22,4/12/15 20:25,1,0.83,-73.954,40.779,1,N,-73.94641876,40.7889328,1,4.5,0.5,0.5,0.0,0.0,0.3,5.8,27:59:00,27:56:00
1,4/12/15 20:22,4/12/15 20:31,1,0.9,-74.007,40.731,1,N,-74.0019989,40.72464371,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3,24:73,26:73
